Lat,Lon,City,State,Highlight,Decade,Count,Links
37.780595,-122.216587,"Oakland","California","Science","All",1,0
38.546212,-92.152462,"Jefferson City","Missouri","Poetry","1970",1,0
35.772701,-78.632439,"Raleigh","North Carolina","Civil rights","1900",1,0
35.772701,-78.632439,"Raleigh","North Carolina","Civil rights","All",1,0
47.611435,-122.330456,"Seattle","Washington","All","1890",2,0
47.611435,-122.330456,"Seattle","Washington","All","1900",2,0
37.588921,-87.525489,"Sebree","Kentucky","All","All",1,0
37.588921,-87.525489,"Sebree","Kentucky","All","1930",1,0
41.885847,-87.618123,"Chicago","Illinois","Civil rights","1930",1,0
38.696076,-93.232268,"Sedalia","Missouri","All","All",3,0
38.696076,-93.232268,"Sedalia","Missouri","All","1890",1,0
38.696076,-93.232268,"Sedalia","Missouri","All","1900",3,0
37.41001,-122.051944,"Mountain View","California","All","All",1,0
37.41001,-122.051944,"Mountain View","California","All","1970",1,0
33.401559,-86.705511,"Birmingham","Alabama","Health","1960",1,0
33.401559,-86.705511,"Birmingham","Alabama","Education","1970",1,0
33.401559,-86.705511,"Birmingham","Alabama","Health","1970",1,0
33.401559,-86.705511,"Birmingham","Alabama","Health","All",1,0
32.419719,-87.024527,"Selma","Alabama","All","1900",2,0
32.419719,-87.024527,"Selma","Alabama","All","1960",2,0
32.419719,-87.024527,"Selma","Alabama","All","1940",1,0
32.419719,-87.024527,"Selma","Alabama","Education","1940",1,0
34.7687,-89.4483,"Holly Springs","Mississippi","All","1950",1,0
35.244029,-81.044016,"Belmont","North Carolina","All","All",1,0
35.244029,-81.044016,"Belmont","North Carolina","All","1930",1,0
40.2169,-74.7433,"Trenton","New Jersey","All","1880",1,0
37.228657,-76.542346,"Yorktown","Virginia","All","All",3,0
37.228657,-76.542346,"Yorktown","Virginia","All","1930",3,0
32.7469,-97.3268,"Fort Worth","Texas","Art","1950",1,0
32.7469,-97.3268,"Fort Worth","Texas","Art","1960",1,0
32.7469,-97.3268,"Fort Worth","Texas","Art","1970",1,0
32.7469,-97.3268,"Fort Worth","Texas","Art","1980",1,0
41.5218,-90.5743,"Davenport","Iowa","All","All",1,0
41.5218,-90.5743,"Davenport","Iowa","All","1940",1,0
44.983473,-93.268251,"Minneapolis","Minnesota","Poetry","1970",1,0
44.983473,-93.268251,"Minneapolis","Minnesota","Poetry","1980",1,0
37.3894,-121.8868,"San Jose","California","All","1970",1,0
37.3894,-121.8868,"San Jose","California","Poetry","1970",1,0
37.3894,-121.8868,"San Jose","California","Poetry","All",1,0
35.772701,-78.632439,"Raleigh","North Carolina","All","1970",2,0
35.772701,-78.632439,"Raleigh","North Carolina","All","1950",1,0
35.772701,-78.632439,"Raleigh","North Carolina","All","1960",1,0
38.697778,-83.093889,"Friendship","Ohio","All","All",1,0
38.697778,-83.093889,"Friendship","Ohio","All","1930",1,0
38.697778,-83.093889,"Friendship","Ohio","All","1940",1,0
38.757252,-82.94864,"Portsmouth","Ohio","All","All",1,0
38.757252,-82.94864,"Portsmouth","Ohio","All","1930",1,0
40.114577,-85.725305,"Anderson","Indiana","All","All",1,0
40.114577,-85.725305,"Anderson","Indiana","All","1930",1,0
30.58071,-97.440103,"Taylor","Texas","All","All",1,0
30.58071,-97.440103,"Taylor","Texas","All","1950",1,0
34.830547,-87.655985,"Florence","Alabama","All","All",2,0
34.830547,-87.655985,"Florence","Alabama","All","1970",1,0
40.474536,-79.952524,"Pittsburgh","Pennsylvania","Art","1980",1,0
40.474536,-79.952524,"Pittsburgh","Pennsylvania","Culture","1980",1,0
40.474536,-79.952524,"Pittsburgh","Pennsylvania","Poetry","1980",1,0
40.474536,-79.952524,"Pittsburgh","Pennsylvania","Culture","All",1,0
33.973093,-118.247896,"Los Angeles","California","Music","1950",1,0
40.105155,-83.010069,"Columbus","Ohio","Art","1990",1,0
40.105155,-83.010069,"Columbus","Ohio","Poetry","1990",1,0
34.766974,-92.265376,"North Little Rock","Arkansas","All","All",1,0
34.766974,-92.265376,"North Little Rock","Arkansas","All","1950",1,0
32.503743,-93.748696,"Shreveport","Louisiana","All","1960",3,0
33.994927,-118.399115,"Culver City","California","All","All",1,0
33.994927,-118.399115,"Culver City","California","All","1980",1,0
33.994927,-118.399115,"Culver City","California","Health","1980",1,0
33.994927,-118.399115,"Culver City","California","Health","All",1,0
38.960067,-76.914658,"Riverdale","Maryland","All","All",1,0
38.960067,-76.914658,"Riverdale","Maryland","All","1990",1,0
42.279379,-83.783998,"Ann Arbor","Michigan","All","1840",1,0
42.497223,-96.40292,"Sioux City","Iowa","All","All",1,0
42.497223,-96.40292,"Sioux City","Iowa","All","1960",1,0
40.657107,-73.674143,"Lynbrook","New York","All","1990",1,0
40.657107,-73.674143,"Lynbrook","New York","Culture","1990",1,0
40.657107,-73.674143,"Lynbrook","New York","Culture","All",1,0
39.958056,-74.628333,"New Lisbon","New Jersey","All","1930",1,0
39.958056,-74.628333,"New Lisbon","New Jersey","All","1940",1,0
37.9962,-78.4782,"Charlottesville","Virginia","All","All",2,0
37.9962,-78.4782,"Charlottesville","Virginia","All","1990",1,0
35.772701,-78.632439,"Raleigh","North Carolina","Education","1990",1,0
36.1504,-95.9953,"Tulsa","Oklahoma","All","1950",1,0
34.0732,-118.3927,"Beverly Hills","California","All","1960",1,0
34.0732,-118.3927,"Beverly Hills","California","Music","1960",1,0
34.354354,-89.49692,"Oxford","Mississippi","All","All",1,0
34.354354,-89.49692,"Oxford","Mississippi","All","1970",1,0
34.354354,-89.49692,"Oxford","Mississippi","Civil rights","1970",1,0
34.354354,-89.49692,"Oxford","Mississippi","Civil rights","All",1,0
33.973093,-118.247896,"Los Angeles","California","Music","1960",1,0
32.714292,-96.251342,"Terrell","Texas","All","All",2,0
32.714292,-96.251342,"Terrell","Texas","All","1970",2,0
37.8691,-122.2696,"Berkeley","California","Culture","1960",1,0
37.8691,-122.2696,"Berkeley","California","History","1960",1,0
37.8691,-122.2696,"Berkeley","California","Poetry","1960",3,0
37.220001,-77.432594,"Petersburg","Virginia","Poetry","1970",1,0
41.672699,-86.253489,"South Bend","Indiana","All","1920",1,0
34.0004,-81.033418,"Columbia","South Carolina","All","1990",1,0
31.219686,-82.364512,"Waycross","Georgia","All","All",2,0
31.219686,-82.364512,"Waycross","Georgia","All","1930",1,0
41.506202,-87.613209,"Chicago Heights","Illinois","All","1970",1,0
33.7564,-84.3918,"Atlanta","Georgia","Health","1960",2,0
36.891111,-89.58197,"Sikeston","Missouri","All","All",2,0
36.891111,-89.58197,"Sikeston","Missouri","All","1930",1,0
35.772701,-78.632439,"Raleigh","North Carolina","Art","1990",1,0
35.772701,-78.632439,"Raleigh","North Carolina","Culture","1990",1,0
35.772701,-78.632439,"Raleigh","North Carolina","Health","1990",1,0
35.772701,-78.632439,"Raleigh","North Carolina","Art","All",1,0
35.772701,-78.632439,"Raleigh","North Carolina","Culture","All",1,0
35.772701,-78.632439,"Raleigh","North Carolina","Health","All",1,0
33.886023,-90.730247,"Mound Bayou","Mississippi","All","1930",1,0
37.028057,-94.739276,"Baxter Springs","Kansas","All","All",1,0
37.028057,-94.739276,"Baxter Springs","Kansas","All","1890",1,0
32.3743,-86.3118,"Montgomery","Alabama","All","1850",1,0
32.54509,-86.188039,"Wetumpka","Alabama","All","All",1,0
32.54509,-86.188039,"Wetumpka","Alabama","All","1850",1,0
32.431623,-85.68606,"Tuskegee","Alabama","Education","1890",1,0
32.431623,-85.68606,"Tuskegee","Alabama","Education","1900",1,0
34.881985,-92.130435,"Jacksonville","Arkansas","All","All",1,0
34.881985,-92.130435,"Jacksonville","Arkansas","All","1930",1,0
34.881985,-92.130435,"Jacksonville","Arkansas","All","1940",1,0
34.881985,-92.130435,"Jacksonville","Arkansas","All","1950",1,0
34.881985,-92.130435,"Jacksonville","Arkansas","All","1960",1,0
34.881985,-92.130435,"Jacksonville","Arkansas","All","1970",1,0
34.881985,-92.130435,"Jacksonville","Arkansas","All","1980",1,0
36.744874,-77.838437,"Lawrenceville","Virginia","All","1890",1,0
31.786542,-96.420208,"Wortham","Texas","All","All",1,0
31.786542,-96.420208,"Wortham","Texas","All","1920",1,0
31.786542,-96.420208,"Wortham","Texas","Education","1920",1,0
31.786542,-96.420208,"Wortham","Texas","Education","All",1,0
38.2435,-85.7639,"Louisville","Kentucky","Civil rights","1940",1,0
38.2435,-85.7639,"Louisville","Kentucky","Education","1940",1,0
38.2435,-85.7639,"Louisville","Kentucky","Civil rights","1950",1,0
38.2435,-85.7639,"Louisville","Kentucky","Civil rights","1970",1,0
31.202888,-85.418036,"Dothan","Alabama","All","All",2,0
31.202888,-85.418036,"Dothan","Alabama","All","1910",2,0
33.7564,-84.3918,"Atlanta","Georgia","Health","1950",1,0
36.891111,-89.58197,"Sikeston","Missouri","All","1950",1,0
33.320925,-81.14072,"Denmark","South Carolina","All","All",1,0
33.320925,-81.14072,"Denmark","South Carolina","All","1900",1,0
37.100565,-76.409939,"Hampton","Virginia","All","1870",1,0
37.100565,-76.409939,"Hampton","Virginia","Education","1870",1,0
37.100565,-76.409939,"Hampton","Virginia","Education","1880",1,0
37.100565,-76.409939,"Hampton","Virginia","All","1890",1,0
37.100565,-76.409939,"Hampton","Virginia","Education","1890",1,0
35.651498,-80.488945,"Salisbury","North Carolina","All","1890",1,0
35.651498,-80.488945,"Salisbury","North Carolina","Education","1890",1,0
35.651498,-80.488945,"Salisbury","North Carolina","Education","All",1,0
32.790439,-96.80439,"Dallas","Texas","Culture","1970",1,0
32.790439,-96.80439,"Dallas","Texas","Culture","All",1,0
35.0936,-106.6423,"Albuquerque","New Mexico","All","1920",1,0
29.960484,-90.075301,"New Orleans","Louisiana","All","1910",1,0
35.945,-97.255,"Langston","Oklahoma","All","1940",1,0
35.945,-97.255,"Langston","Oklahoma","All","1950",1,0
36.8466,-76.2855,"Norfolk","Virginia","All","1950",2,0
34.589599,-86.98868,"Decatur","Alabama","All","1980",1,0
32.473035,-84.979456,"Columbus","Georgia","All","1930",1,0
42.32415,-83.340236,"Garden City","Michigan","All","All",1,0
42.32415,-83.340236,"Garden City","Michigan","All","1980",1,0
42.32415,-83.340236,"Garden City","Michigan","Music","1980",1,0
42.32415,-83.340236,"Garden City","Michigan","Music","All",1,0
39.80004,-89.649531,"Springfield","Illinois","All","1960",1,0
40.774235,-73.718918,"Great Neck","New York","All","All",1,0
40.774235,-73.718918,"Great Neck","New York","All","1990",1,0
37.317363,-122.038604,"Cupertino","California","All","All",1,0
37.317363,-122.038604,"Cupertino","California","All","1990",1,0
37.317363,-122.038604,"Cupertino","California","Poetry","1990",1,0
37.317363,-122.038604,"Cupertino","California","Poetry","All",1,0
32.620543,-90.006079,"Canton","Mississippi","All","All",2,0
32.620543,-90.006079,"Canton","Mississippi","All","1960",2,0
38.631538,-90.138066,"East St. Louis","Illinois","All","1930",1,0
34.915068,-81.012904,"Rock Hill","South Carolina","All","1930",1,0
38.742625,-86.476096,"Mitchell","Indiana","All","All",1,0
38.742625,-86.476096,"Mitchell","Indiana","All","1930",1,0
41.7636,-72.6855,"Hartford","Connecticut","All","1980",1,0
39.80004,-89.649531,"Springfield","Illinois","All","1880",2,0
39.80004,-89.649531,"Springfield","Illinois","All","1970",2,0
30.324275,-89.397356,"Bay St. Louis","Mississippi","All","1930",1,0
30.324275,-89.397356,"Bay St. Louis","Mississippi","All","1940",1,0
30.324275,-89.397356,"Bay St. Louis","Mississippi","All","1950",1,0
30.324275,-89.397356,"Bay St. Louis","Mississippi","All","1960",1,0
30.324275,-89.397356,"Bay St. Louis","Mississippi","All","1970",1,0
30.324275,-89.397356,"Bay St. Louis","Mississippi","All","1980",1,0
37.780595,-122.216587,"Oakland","California","Civil rights","1980",1,0
37.780595,-122.216587,"Oakland","California","Civil rights","All",1,0
39.80004,-89.649531,"Springfield","Illinois","All","1900",1,0
38.383611,-81.765556,"Institute","West Virginia","Poetry","1940",1,0
37.8691,-122.2696,"Berkeley","California","Art","1960",2,0
40.631602,-74.092663,"Staten Island","New York","All","All",2,0
40.631602,-74.092663,"Staten Island","New York","All","1970",2,0
39.746931,-105.062036,"Denver","Colorado","All","1880",1,0
39.746931,-105.062036,"Denver","Colorado","All","1890",1,0
39.746931,-105.062036,"Denver","Colorado","All","1900",1,0
39.746931,-105.062036,"Denver","Colorado","All","1910",1,0
41.527154,-88.08241,"Joliet","Illinois","All","All",1,0
41.527154,-88.08241,"Joliet","Illinois","All","1990",1,0
43.0343,-87.9151,"Milwaukee","Wisconsin","Music","1970",1,0
33.196891,-87.562666,"Tuscaloosa","Alabama","All","1930",1,0
39.315283,-77.769449,"Harpers Ferry","West Virginia","All","1950",1,0
39.315283,-77.769449,"Harpers Ferry","West Virginia","All","1940",1,0
39.315283,-77.769449,"Harpers Ferry","West Virginia","All","1890",1,0
39.315283,-77.769449,"Harpers Ferry","West Virginia","All","1900",1,0
39.315283,-77.769449,"Harpers Ferry","West Virginia","All","1910",1,0
39.315283,-77.769449,"Harpers Ferry","West Virginia","All","1920",1,0
41.573471,-78.682295,"Wilcox","Pennsylvania","All","All",1,0
41.573471,-78.682295,"Wilcox","Pennsylvania","All","1930",1,0
40.714156,-73.767685,"Hollis","New York","All","1990",1,0
40.714156,-73.767685,"Hollis","New York","Music","1990",1,0
40.714156,-73.767685,"Hollis","New York","Music","All",1,0
41.4918,-81.6757,"Cleveland","Ohio","Health","1960",1,0
42.357603,-71.068432,"Boston","Massachusetts","Civil rights","1970",1,0
32.643901,-95.222015,"Hawkins","Texas","All","1940",1,0
33.435445,-86.113352,"Talladega","Alabama","All","1900",1,0
33.435445,-86.113352,"Talladega","Alabama","Poetry","1900",1,0
31.567783,-84.161923,"Albany","Georgia","All","1940",1,0
39.1063,-84.5356,"Cincinnati","Ohio","Culture","1970",1,0
39.1063,-84.5356,"Cincinnati","Ohio","History","1970",1,0
39.1063,-84.5356,"Cincinnati","Ohio","Culture","1980",1,0
30.852506,-85.15549,"Greenwood","Florida","All","All",1,0
30.852506,-85.15549,"Greenwood","Florida","All","1980",1,0
38.3242,-77.4685,"Fredericksburg","Virginia","All","1970",1,0
38.3242,-77.4685,"Fredericksburg","Virginia","Poetry","1970",1,0
38.3242,-77.4685,"Fredericksburg","Virginia","Poetry","All",1,0
38.912217,-77.017691,"Washington","District of Columbia","History","1920",1,0
29.960484,-90.075301,"New Orleans","Louisiana","Music","1990",1,0
38.912217,-77.017691,"Washington","District of Columbia","Poetry","1910",1,0
29.960484,-90.075301,"New Orleans","Louisiana","Poetry","1990",1,0
32.763371,-88.161443,"Epes","Alabama","All","All",1,0
32.763371,-88.161443,"Epes","Alabama","All","1900",1,0
40.761254,-73.873902,"East Elmhurst","New York","All","1990",1,0
32.2999,-90.1843,"Jackson","Mississippi","Education","1970",1,0
32.2999,-90.1843,"Jackson","Mississippi","Health","1970",1,0
32.2999,-90.1843,"Jackson","Mississippi","Poetry","1970",1,0
37.092219,-89.910614,"Advance","Missouri","All","All",1,0
37.092219,-89.910614,"Advance","Missouri","All","1930",1,0
37.092219,-89.910614,"Advance","Missouri","All","1940",1,0
42.357603,-71.068432,"Boston","Massachusetts","Civil rights","1960",1,0
42.357603,-71.068432,"Boston","Massachusetts","Education","1960",1,0
39.070839,-84.52121,"Covington","Kentucky","All","All",1,0
39.070839,-84.52121,"Covington","Kentucky","All","1980",1,0
32.951475,-79.686075,"Awendaw","South Carolina","All","All",1,0
32.951475,-79.686075,"Awendaw","South Carolina","All","1930",1,0
41.615257,-87.548328,"Calumet City","Illinois","All","All",1,0
41.615257,-87.548328,"Calumet City","Illinois","All","1990",1,0
28.539882,-81.372668,"Orlando","Florida","History","1980",1,0
28.539882,-81.372668,"Orlando","Florida","History","All",1,0
40.474536,-79.952524,"Pittsburgh","Pennsylvania","Music","1980",1,0
40.474536,-79.952524,"Pittsburgh","Pennsylvania","Music","All",1,0
35.782449,-83.914541,"Maryville","Tennessee","All","1940",1,0
35.782449,-83.914541,"Maryville","Tennessee","All","1950",1,0
32.602043,-85.489001,"Auburn","Alabama","All","1980",1,0
32.602043,-85.489001,"Auburn","Alabama","Culture","1980",1,0
32.602043,-85.489001,"Auburn","Alabama","Music","1980",1,0
32.602043,-85.489001,"Auburn","Alabama","Culture","All",1,0
32.602043,-85.489001,"Auburn","Alabama","Music","All",1,0
35.758059,-95.54936,"Taft","Oklahoma","All","All",1,0
35.758059,-95.54936,"Taft","Oklahoma","All","1910",1,0
36.744874,-77.838437,"Lawrenceville","Virginia","All","1940",1,0
36.744874,-77.838437,"Lawrenceville","Virginia","Education","1940",1,0
36.744874,-77.838437,"Lawrenceville","Virginia","Education","All",1,0
47.611435,-122.330456,"Seattle","Washington","Art","1990",1,0
47.611435,-122.330456,"Seattle","Washington","Art","All",1,0
33.435445,-86.113352,"Talladega","Alabama","All","1930",2,0
33.435445,-86.113352,"Talladega","Alabama","Education","1920",1,0
33.435445,-86.113352,"Talladega","Alabama","Education","1930",1,0
33.435445,-86.113352,"Talladega","Alabama","Education","1940",1,0
27.9428,-82.4549,"Tampa","Florida","All","1910",1,0
27.9428,-82.4549,"Tampa","Florida","All","1870",1,0
27.9428,-82.4549,"Tampa","Florida","All","1880",1,0
42.3302,-71.1304,"Brookline","Massachusetts","All","All",1,0
42.3302,-71.1304,"Brookline","Massachusetts","All","1990",1,0
36.10237,-80.222798,"Winston-Salem","North Carolina","All","1940",1,0
36.10237,-80.222798,"Winston-Salem","North Carolina","All","1950",1,0
36.10237,-80.222798,"Winston-Salem","North Carolina","All","1960",2,0
32.325366,-95.292179,"Tyler","Texas","All","1990",4,0
42.146307,-75.886517,"Binghamton","New York","All","1970",1,0
42.146307,-75.886517,"Binghamton","New York","Art","1970",1,0
42.146307,-75.886517,"Binghamton","New York","Poetry","1970",1,0
42.146307,-75.886517,"Binghamton","New York","Art","All",1,0
42.146307,-75.886517,"Binghamton","New York","Poetry","All",1,0
32.7469,-97.3268,"Fort Worth","Texas","History","1980",1,0
32.7469,-97.3268,"Fort Worth","Texas","History","1990",2,0
32.7469,-97.3268,"Fort Worth","Texas","History","All",2,0
33.196891,-87.562666,"Tuscaloosa","Alabama","Civil rights","1960",1,0
33.196891,-87.562666,"Tuscaloosa","Alabama","Civil rights","All",1,0
